"Genotype","Epsib","Ict","MGR_init","plasto_init","phyllo_init","ligulo_init","leaf_length_to_IN_length","SLAp"
"IS16173",12.2773250670264,3.76005614431165,10.1612423535905,25.5338849198598,43.8140566980687,44.1907828733431,0.108654181469214,17.9618996865742
"IS16186",10.4919621773023,3.06207174272491,7.96770497843967,29.5732709888172,39.4400169106296,42.7914245569311,0.0811289383723333,10
"IS16396",7.21316371470303,1.44539262597191,8.58930512759444,32.045753138021,36.3107673936683,41.2191347232885,0.0863181538316368,12.1110363834386
"IS16545",12.6141835325398,2.60834036406418,10.153432687998,25.2630981162793,40.9214410700639,43.2572898886546,0.0890380177680123,47.8158668690536
"IS19126",11.9746330767132,2.95554888929256,8.83733075180811,21.8165916615696,34.2694888820076,41.3300623597073,0.170580386468988,79.6574854608643
"IS19132",10.7694627891618,2.68972680134031,8.96325533809877,31.9659554974525,43.7638427501629,45.063710881961,0.110799947268264,22.9286053547469
"IS19418",8.31203394771463,2.29534075881602,8.41003905382344,21.7540665427558,40.8653278057848,42.0808055863471,0.0884192951154874,22.0903145799556
"IS19455",10.303569028765,2.19783527870457,7.70817925207121,22.6698800317907,34.3792068078855,43.1167745159305,0.23197991310862,37.2959934843413
"IS20205",11.0926190072303,2.94522700344581,9.77455105130853,29.6195785646929,44.5689995283454,44.6792810358773,0.0713523487838134,13.6284473278208
"IS20351",9.18589539712533,1.80227213542379,8.54284714506674,25.7041349107548,32.1717905518333,42.8091043241951,0.110464157432028,22.4205348017892
"IS20387",9.41293570752597,2.60522966401091,7.95820994976757,27.3463477379316,42.3358941182113,42.504718327852,0.0715502236682283,10.0016351474771
"IS21124",11.7455428436188,3.97107397159408,10.3751193030515,25.7534992360071,43.0738423675327,43.0982967346682,0.0873144108199335,54.4488432722102
"IS21425",11.8752855519812,3.16481309532423,8.82241290429975,24.8898313916446,42.2005121535536,42.426427198983,0.184788558568468,18.8764531135022
"IS21849",9.83079740960849,2.43217337579498,7.96770497843966,25.5156012006305,42.1644336596325,43.5548609803369,0.0981369741956882,10.0001137673726
"IS22282",8.28886622025241,2.03629149027442,7.77773999311839,26.4662619911721,39.1999866576312,39.9789367668457,0.16877262925227,22.6579599975086
"IS22287",7.45409720080133,3.8495447411489,6.64892941888799,27.4679129827301,40.5589041210454,40.7961617299827,0.0793264496653277,10
"IS22291",11.9811402947664,2.84185177002871,7.28641340110025,31.8598728356959,42.4939767857709,45.300695736607,0.19970144803779,10.2287393835891
"IS22294",10.3889799020603,3.94241914789052,6.72077635806813,25.1862073769755,40.1669797113161,40.4701241943164,0.10698657935283,10.0000000000001
